,journal_name,journal_url,journal_accreditation
0,Pena Teknik : Jurnal Ilmiah Ilmu-ilmu Teknik,https://ojs.unanda.ac.id/index.php/jiit,S4 Accredited
0,Jurnal Ilmiah Komputasi,http://ejournal.jak-stik.ac.id/index.php/komputasi,S4 Accredited
0,Ar-Riayah : Jurnal Pendidikan Dasar,http://journal.iaincurup.ac.id/index.php/JPD/index,S4 Accredited
0,JURNAL PENA EDUKASI,http://jurnal.goretanpena.com/index.php/JPE,S4 Accredited
0,Jurnal Islam Nusantara,http://jurnalnu.com/new/index.php/as/issue/archive,S4 Accredited
0,Jurnal Ilmiah Teknologi Pertanian Agrotechno,https://ojs.unud.ac.id/index.php/agrotechno/issue/archive,S4 Accredited
0,Al-Syakhsiyyah : Journal of Law and Family Studies,https://jurnal.iainponorogo.ac.id/index.php/syakhsiyyah,S4 Accredited
0,EMTEKA: Jurnal Pendidikan Matematika,http://scholar.ummetro.ac.id/index.php/emteka,S4 Accredited
0,MODUS,http://ojs.uajy.ac.id/index.php/modus,S4 Accredited
0,Jo-ELT (Journal of English Language Teaching) Fakultas Pendidikan Bahasa dan Seni Program Studi Pendidikan Bahasa Inggris IKIP,https://e-journal.undikma.ac.id/index.php/joelt,S4 Accredited
0,Creative Research Management Journal,https://journals.unihaz.ac.id/index.php/crmj,S4 Accredited
0,Jurnal Akuntansi,https://ejournal.unib.ac.id/index.php/JurnalAkuntansi/index,S4 Accredited
0,Jurnal Pendidikan Geografi Undiksha,https://ejournal.undiksha.ac.id/index.php/JJPG,S4 Accredited
0,Ar-Riayah : Jurnal Pendidikan Dasar,http://journal.iaincurup.ac.id/index.php/JPD/index,S4 Accredited
0,Journal of Education and Teaching (JET),https://jet.or.id/index.php/jet,S4 Accredited
0,J-Icon : Jurnal Komputer dan Informatika,https://ejurnal.undana.ac.id/index.php/jicon/index,S4 Accredited
0,JURNAL SAINS DAN TEKNOLOGI MARITIM,http://jurnal.stimart-amni.ac.id/index.php/JSTM,S4 Accredited
0,Jurnal Teknik Sipil,http://sipil.ejournal.web.id/index.php/jts,S4 Accredited
0,Jurnal Ilmiah Sinus,https://p3m.sinus.ac.id/jurnal/index.php/e-jurnal_SINUS,S4 Accredited
0,Jurnal Pendidikan Akuntansi dan Keuangan,http://ejournal.upi.edu/index.php/JPAK,S4 Accredited
0,Kertha Wicaksana,https://ejournal.warmadewa.ac.id/index.php/kertawicaksana/issue/archive,S4 Accredited
0,Jurnal Geografi Lingkungan Tropik (Journal of Geography of Tropical Environments),http://jglitrop.ui.ac.id/,S4 Accredited
0,JIPB (Jurnal Inovasi Pembelajaran Biologi),https://journal.unesa.ac.id/index.php/jipb,S4 Accredited
0,Alibbaa': Jurnal Pendidikan Bahasa Arab,http://ejournal.iainmadura.ac.id/index.php/alibbaa,S4 Accredited
0,Coution : Journal of Counseling and Education,http://journal.bungabangsacirebon.ac.id/index.php/coution,S4 Accredited
0,Edu Consilium : Jurnal Bimbingan dan Konseling Pendidikan Islam,http://ejournal.iainmadura.ac.id/index.php/educons,S4 Accredited
0,Jambura Journal of Educational Management,https://ejournal-fip-ung.ac.id/ojs/index.php/JJEM,S4 Accredited
0,Journal of Food and Culinary,http://journal2.uad.ac.id/index.php/jfc,S4 Accredited
0,Widya Cipta : Jurnal Sekretari dan Manajemen,http://ejournal.bsi.ac.id/ejurnal/index.php/widyacipta/,S4 Accredited
0,Journal of Community Engagement in Health,https://jceh.org/index.php/JCEH,S4 Accredited
0,RESISTOR (Elektronika Kendali Telekomunikasi Tenaga Listrik Komputer),https://jurnal.umj.ac.id/index.php/resistor,S4 Accredited
0,Oksitosin : Jurnal Ilmiah Kebidanan,https://journal.ibrahimy.ac.id/index.php/oksitosin,S4 Accredited
0,FISIO MU: Physiotherapy Evidences,http://journals.ums.ac.id/index.php/fisiomu,S4 Accredited
0,JuTISI (Jurnal Teknik Informatika dan Sistem Informasi),https://journal.maranatha.edu/index.php/jutisi,S4 Accredited
0,Jurnal Ecogen,http://ejournal.unp.ac.id/students/index.php/pek,S4 Accredited
0,Jurnal Eksplorasi Akuntansi (JEA),http://jea.ppj.unp.ac.id/index.php/jea,S4 Accredited
0,Islamic Management: Jurnal Manajemen Pendidikan Islam,http://jurnal.staialhidayahbogor.ac.id/index.php/jim,S4 Accredited
0,"Al-Mada: Jurnal Agama, Sosial, dan Budaya",http://e-journal.ikhac.ac.id/index.php/almada/issue/archive,S4 Accredited
0,SULUH: Jurnal Abdimas,http://journal.univpancasila.ac.id/index.php/SULUH,S4 Accredited
0,Sebatik,https://jurnal.wicida.ac.id/index.php/sebatik,S4 Accredited
0,Eduprof : Islamic Education Journal,https://iaibbc.e-journal.id/xx,S4 Accredited
0,Jurnal Sistem Komputer dan Informatika (JSON),https://ejurnal.stmik-budidarma.ac.id/index.php/json,S4 Accredited
0,Ajudikasi : Jurnal Ilmu Hukum,http://e-jurnal.lppmunsera.org/index.php/ajudikasi,S4 Accredited
0,Al-Liqo: Jurnal Pendidikan Islam,https://ejournal.stai-tbh.ac.id/index.php/al-liqo,S4 Accredited
0,Jurnal Ekonomi Syariah Indonesia (JESI),http://ejournal.almaata.ac.id/index.php/JESI,S4 Accredited
0,Jurnal Pendidikan Teknologi Pertanian,https://ojs.unm.ac.id/ptp/index,S4 Accredited
0,WISDOM: Jurnal Pendidikan Anak Usia Dini,https://jurnal.iainponorogo.ac.id/index.php/wisdom/index,S4 Accredited
0,Jurnal Pijar MIPA,https://jurnalfkip.unram.ac.id/index.php/JPM,S4 Accredited
0,Jurnal Psikologi Sains dan Profesi (Journal of Psychological Science and Profession),http://jurnal.unpad.ac.id/index.php/jpsp,S4 Accredited
0,BERDIKARI : Jurnal Inovasi dan Penerapan Ipteks,http://journal.umy.ac.id/index.php/berdikari,S4 Accredited
0,SALEE: Study of Applied Linguistics and English Education,http://ejournal.stainkepri.ac.id/index.php/salee,S4 Accredited
0,Al-Riwayah : Jurnal Kependidikan,https://e-jurnal.iainsorong.ac.id/index.php/Al-Riwayah,S4 Accredited
0,Media Wisata,http://jurnal.ampta.ac.id/index.php/MWS,S4 Accredited
0,Jurnal Ilmiah Keperawatan Sai Betik,http://ejurnal.poltekkes-tjk.ac.id/index.php/JKEP,S4 Accredited
0,Review of Management and Entrepreneurship,https://journal.uc.ac.id/index.php/rome,S4 Accredited
0,Jurnal Ilmu Kesehatan,https://ejurnaladhkdr.com/index.php/jik,S4 Accredited
0,"EduMatSains : Jurnal Pendidikan, Matematika, dan Sains",http://ejournal.uki.ac.id/index.php/edumatsains,S4 Accredited
0,Peksos: Jurnal Ilmiah Pekerjaan Sosial,http://jurnal.stks.ac.id/index.php/peksos,S4 Accredited
0,JTIM : Jurnal Teknologi Informasi dan Multimedia,https://journal.sekawan-org.id/index.php/jtim,S4 Accredited
0,Infotek : Jurnal Informatika dan Teknologi,http://e-journal.hamzanwadi.ac.id/index.php/infotek,S4 Accredited
0,Edupedia: Jurnal Studi Pendidikan dan Pedagogi Islam,https://journal.ibrahimy.ac.id/index.php/edupedia,S4 Accredited
0,Jurnal Pendidikan Bahasa,http://journal.ikippgriptk.ac.id/index.php/bahasa,S4 Accredited
0,Empowerment Society,https://ejournal.itbwigalumajang.ac.id/index.php/eps,S4 Accredited
0,Jambura Journal of Electrical and Electronics Engineering,https://ejurnal.ung.ac.id/index.php/jjeee,S4 Accredited
0,Jurnal Al-Iqtishad,http://ejournal.uin-suska.ac.id/index.php/al-iqtishad,S4 Accredited
0,"Publik: Jurnal Manajemen Sumber Daya Manusia, Administrasi dan Pelayanan Publik",https://stia-binataruna.e-journal.id/PUBLIK,S4 Accredited
0,Jurnal Mesin Nusantara,https://ojs.unpkediri.ac.id/index.php/JMN,S4 Accredited
0,Jurnal Biologi Universitas Andalas,http://jbioua.fmipa.unand.ac.id/index.php/jbioua,S4 Accredited
0,Resona  Jurnal Ilmiah Pengabdian Masyarakat,http://journal.stiem.ac.id/index.php/resona/issue/archive,S4 Accredited
0,Diegesis: Jurnal Teologi,http://sttbi.ac.id/journal/index.php/diegesis,S4 Accredited
0,IQ (Ilmu Al-qur'an): Jurnal Pendidikan Islam,http://journal.ptiq.ac.id/index.php/iq,S4 Accredited
0,Jurnal Pengabdian Pada Masyarakat,http://ppm.ejournal.id/index.php/pengabdian,S4 Accredited
0,Expose: Jurnal Ilmu Komunikasi,http://e-journal.president.ac.id/presunivojs/index.php/EXPOSE,S4 Accredited
0,FORUM EKONOMI,http://journal.feb.unmul.ac.id/index.php/FORUMEKONOMI,S4 Accredited
0,Malia : Jurnal Ekonomi Islam,http://jurnal.yudharta.ac.id/v2/index.php/malia/index,S4 Accredited
0,BASKARA: Journal of Business & Entrepreneurship,https://jurnal.umj.ac.id/index.php/baskara,S4 Accredited
0,AGRITROPICA: JOURNAL OF AGRICULTURAL SCIENCES,http://ejournal.unib.ac.id/index.php/jagritropica,S4 Accredited
0,To Maega | Jurnal Pengabdian Masyarakat,http://www.ojs.unanda.ac.id/index.php/tomaega,S4 Accredited
0,AL-ASASIYYA: Journal of Basic Education,http://journal.umpo.ac.id/index.php/al-asasiyya,S4 Accredited
0,JIIP (Jurnal Ilmiah Ilmu Pendidikan),http://jiip.stkipyapisdompu.ac.id/jiip/index.php/JIIP,S4 Accredited
0,TAZKIR: Jurnal Penelitian Ilmu-ilmu Sosial dan Keislaman,http://jurnal.iain-padangsidimpuan.ac.id/index.php/TZ,S4 Accredited
0,JES-MAT (Jurnal Edukasi dan Sains Matematika),https://journal.uniku.ac.id/index.php/JESMath,S4 Accredited
0,BIOEDUKASI,http://ojs.fkip.ummetro.ac.id/index.php/biologi/index,S4 Accredited
0,Jurnal Ilmu Kesehatan Bhakti Husada: Health Sciences Journal,https://ejournal.stikku.ac.id/index.php/stikku,S4 Accredited
0,Jurnal Ilmiah Permas: Jurnal Ilmiah STIKES Kendal,http://journal.stikeskendal.ac.id/index.php/PSKM,S4 Accredited
0,Prasasti: Journal of Linguistics,https://jurnal.uns.ac.id/pjl,S4 Accredited
0,JBIO: jurnal biosains (the journal of biosciences),https://jurnal.unimed.ac.id/2012/index.php/biosains,S4 Accredited
0,OIKOS: Jurnal Kajian Pendidikan Ekonomi dan Ilmu Ekonomi,http://journal.unpas.ac.id/index.php/oikos,S4 Accredited
0,Jurnal Social Economic of Agriculture,http://jurnal.untan.ac.id/index.php/jsea,S4 Accredited
0,DeReMa (Development Research of Management): Jurnal Manajemen,https://ojs.uph.edu/index.php/DJM,S4 Accredited
0,(JPFT) Jurnal Pendidikan Fisika dan Teknologi,http://jurnalfkip.unram.ac.id/index.php/JPFT,S4 Accredited
0,Jurnal Ilmu Manajemen dan Bisnis,http://ejournal.upi.edu/index.php/mdb,S4 Accredited
0,JIFP (Jurnal Ilmu Fisika dan Pembelajarannya),http://jurnal.radenfatah.ac.id/index.php/jifp/index,S4 Accredited
0,Jurnal e-CliniC,https://ejournal.unsrat.ac.id/index.php/eclinic/issue/archive,S4 Accredited
0,Media Komunikasi FPIPS,https://ejournal.undiksha.ac.id/index.php/MKFIS,S4 Accredited
0,Gorontalo Accounting Journal,jurnal.unigo.ac.id/index.php/gaj/issue/archive,S4 Accredited
0,AEGIS : Journal of International Relations,http://e-journal.president.ac.id/presunivojs/index.php/AEGIS,S4 Accredited
0,Musamus Fisheries and Marine Journal,https://ejournal.unmus.ac.id/index.php/fish/index,S4 Accredited
0,Jurnal Psikologi : Jurnal Ilmiah Fakultas Psikologi Universitas Yudharta Pasuruan,https://jurnal.yudharta.ac.id/v2/index.php/ILMU-PSIKOLOGI,S4 Accredited
0,JPG (Jurnal Pendidikan Geografi),https://ppjp.ulm.ac.id/journal/index.php/jpg,S4 Accredited
0,Journal of Mathematics and Mathematics Education (JMME),https://jurnal.uns.ac.id/jmme,S4 Accredited
0,Jurnal Administrative Reform,http://e-journals.unmul.ac.id/index.php/JAR,S4 Accredited
0,Biofarm : Jurnal Ilmiah Pertanian,https://jurnal.unikal.ac.id/index.php/biofarm,S4 Accredited
0,Journal of Classroom Action Research,http://jppipa.unram.ac.id/index.php/jcar,S4 Accredited
0,Jurnal Pengabdian dan Peningkatan Mutu Masyarakat (JANAYU),https://ejournal.umm.ac.id/index.php/janayu,S4 Accredited
0,ENTITA: Jurnal Pendidikan Ilmu Pengetahuan Sosial dan Ilmu-Ilmu Sosial,http://ejournal.iainmadura.ac.id/index.php/entita,S4 Accredited
0,VOX DEI: Jurnal Teologi dan PastoralÂ,https://jurnal.sttekumene.ac.id/index.php/VoxDei,S4 Accredited
0,IMMANUEL: Jurnal Teologi dan Pendidikan Kristen,http://stt-su.ac.id/e-journal/index.php/immanuel,S4 Accredited
0,Sang Pencerah: Jurnal Ilmiah Universitas Muhammadiyah Buton,https://www.jurnal-umbuton.ac.id/index.php/Pencerah,S4 Accredited
0,Candrasangkala : Jurnal Pendidikan dan Sejarah,http://jurnal.untirta.ac.id/index.php/Candrasangkala/index,S4 Accredited
0,TEGAR: Journal of Teaching Physical Education in Elementary School,https://ejournal.upi.edu/index.php/tegar,S4 Accredited
0,JURNAL ECONOMIC RESOURCE,http://jurnal.fe.umi.ac.id/index.php/JER,S4 Accredited
0,Jurnal Kesehatan Metro Sai Wawai,http://ejurnal.poltekkes-tjk.ac.id/index.php/JKM,S4 Accredited
0,Jurnal Akuntansi dan Keuangan Islam,http://jurnal.sebi.ac.id/index.php/jaki/index,S4 Accredited
0,Virtuoso: Jurnal Pengkajian dan Penciptaan Musik,https://journal.unesa.ac.id/index.php/Virtuoso,S4 Accredited
0,JURIKOM (Jurnal Riset Komputer),https://ejurnal.stmik-budidarma.ac.id/index.php/jurikom,S4 Accredited
0,JES (Jurnal Ekonomi Syariah),https://jes.unisla.ac.id/index.php/jes,S4 Accredited
0,The Asia Pacific Journal Of Management Studies,https://ejurnal.latansamashiro.ac.id/index.php/APJMS,S4 Accredited
0,Gorontalo Journal of Government and Political Studies,http://jurnal.unigo.ac.id/index.php/gjgops,S4 Accredited
0,JURNAL MANAJEMEN PENDIDIKAN,https://journal.unpak.ac.id/index.php/JMP,S4 Accredited
0,Jurnal Ilmiah Media Sisfo,https://ejournal.unama.ac.id/index.php/mediasisfo,S4 Accredited
0,Pleno Jure,http://journal.lldikti9.id/plenojure,S4 Accredited
0,Jurnal Pendidikan Anak,http://jurnal.fkip.unila.ac.id/index.php/PAUD,S4 Accredited
0,JURNAL HUTAN LESTARI,https://jurnal.untan.ac.id/index.php/jmfkh,S4 Accredited
0,International Journal of Nursing and Health Services (IJNHS),http://ijnhs.net/index.php/ijnhs/issue/archive,S4 Accredited
0,Jurnal Techno Nusa Mandiri,http://ejournal.nusamandiri.ac.id/index.php/techno,S4 Accredited
0,Pharmacon,http://journals.ums.ac.id/index.php/pharmacon,S4 Accredited
0,Indonesian Governance Journal (Kajian Politik-Pemerintahan),https://igj.upstegal.ac.id/index.php/igj,S4 Accredited
0,Jurnal Bidan Cerdas,http://jurnal.poltekkespalu.ac.id/index.php/JBC,S4 Accredited
0,TECHNO-SOCIO EKONOMIKA,http://jurnal.usbypkp.ac.id/index.php/techno-socio-ekonomika,S4 Accredited
0,Jurnal Ekonomi,http://www.ecojoin.org/index.php/EJE,S4 Accredited
0,English Language in Focus (ELIF),https://jurnal.umj.ac.id/index.php/ELIF,S4 Accredited
0,"Jurnal Ilmiah Muqoddimah : Jurnal Ilmu Sosial, Politik dan Hummaniora",http://jurnal.um-tapsel.ac.id/index.php/muqoddimah/issue/archive,S4 Accredited
0,Samakia : Jurnal Ilmu Perikanan,https://journal.ibrahimy.ac.id/index.php/JSAPI/index,S4 Accredited
0,Jurnal Gentala Pendidikan Dasar,https://online-journal.unja.ac.id/index.php/gentala,S4 Accredited
0,Journal of Economics Research and Social Sciences,https://journal.umy.ac.id/index.php/jerss,S4 Accredited
0,International Journal of Artificial Intelligence and Robotics (IJAIR),https://ejournal.unitomo.ac.id/index.php/ijair/,S4 Accredited
0,JURNAL LENTERA BISNIS,https://plj.ac.id/ojs/index.php/jrlab,S4 Accredited
0,JURNAL DERIVAT: JURNAL MATEMATIKA DAN PENDIDIKAN MATEMATIKA,https://journal.upy.ac.id/index.php/derivat,S4 Accredited
0,e-Journal Ekonomi Bisnis dan Akuntansi,https://jurnal.unej.ac.id/index.php/e-JEBAUJ/issue/archive,S4 Accredited
0,SAR (Soedirman Accounting Review): Journal of Accounting and Business,http://jos.unsoed.ac.id/index.php/sar,S4 Accredited
0,Business Innovation and Entrepreneurship Journal,http://ejournals.fkwu.uniga.ac.id/index.php/BIEJ,S4 Accredited
0,Ekonomica Sharia: Jurnal Pemikiran dan Pengembangan Perbankan Syariah,https://ejournal.stebisigm.ac.id/index.php/esha,S4 Accredited
0,Journal of Urban Sociology,https://journal.uwks.ac.id/index.php/sosiologi,S4 Accredited
0,Jurnal Dedikasi Pendidikan,http://jurnal.abulyatama.ac.id/dedikasi,S4 Accredited
0,Jurnal Kumparan Fisika,https://ejournal.unib.ac.id/index.php/kumparan_fisika,S4 Accredited
0,Al - Tadabbur: Jurnal Ilmu Al-Qur'an dan Tafsir,http://jurnal.staialhidayahbogor.ac.id/index.php/alt,S4 Accredited
0,Jurnal Keteknikan Pertanian Tropis dan Biosistem,https://jkptb.ub.ac.id/index.php/jkptb,S4 Accredited
0,Kemudi : Jurnal Imu Pemerintahan,https://ojs.umrah.ac.id/index.php/kemudi,S4 Accredited
0,Bahtera Inovasi,https://ojs.umrah.ac.id/index.php/bahterainovasi,S4 Accredited
0,JOURNAL OF PRAGMATICS RESEARCH,http://e-journal.iainsalatiga.ac.id/index.php/jopr/index,S4 Accredited
0,"Equilibrium : Jurnal Ilmiah Ekonomi, Manajemen dan Akuntansi",http://journal.stiem.ac.id/index.php/jureq/issue/archive,S4 Accredited
0,Jurnal Riset Akuntansi Politala,http://jra.politala.ac.id/index.php/JRA,S4 Accredited
0,Journal of English Development.,https://journal.iaimnumetrolampung.ac.id/index.php/jed,S4 Accredited
0,Jurnal Teknik Informasi dan Komputer (Tekinkom),http://jurnal.murnisadar.ac.id/index.php/Tekinkom,S4 Accredited
0,Psychopolytan (Jurnal Psikologi),http://jurnal.univrab.ac.id/index.php/psi,S4 Accredited
0,"Journal of Computer Science, Information Technology and Telecommunication Engineering (JCoSITTE)",http://jurnal.umsu.ac.id/index.php/jcositte,S4 Accredited
0,Jurnal Geografi : Media Informasi Pengembangan dan Profesi Kegeografian,https://journal.unnes.ac.id/nju/index.php/JG,S4 Accredited
0,Coopetition : Jurnal Ilmiah Manajemen,https://journal.ikopin.ac.id/index.php/coopetition/,S4 Accredited
0,JPK (Jurnal Pancasila dan Kewarganegaraan),http://journal.umpo.ac.id/index.php/JPK/index,S4 Accredited
0,Syifa' MEDIKA: Jurnal Kedokteran dan Kesehatan,https://jurnal.um-palembang.ac.id/syifamedika,S4 Accredited
0,Jatiswara,http://jatiswara.unram.ac.id/index.php/jurnal/index,S4 Accredited
0,Ekspresi Seni : Jurnal Ilmu Pengetahuan dan Karya Seni,https://journal.isi-padangpanjang.ac.id/index.php/Ekspresi,S4 Accredited
0,Jurnal Komunikasi Pembangunan,http://journal.ipb.ac.id/index.php/jurnalkmp,S4 Accredited
0,Jurnal Transportasi,http://journal.unpar.ac.id/index.php/journaltransportasi,S4 Accredited
0,International Journal of Sustainable Transportation Technology,https://unijourn.com/journal/ijstt,S4 Accredited
0,Jurnal Darma Agung,https://jurnal.darmaagung.ac.id/index.php/jurnaluda,S4 Accredited
0,Jurnal Pangan dan Agroindustri,https://jpa.ub.ac.id/index.php/jpa/index,S4 Accredited
0,Journal Publicuho,http://ojs.uho.ac.id/index.php/PUBLICUHO/index,S4 Accredited
0,Jurasik (Jurnal Riset Sistem Informasi dan Teknik Informatika),http://tunasbangsa.ac.id/ejurnal/index.php/jurasik,S4 Accredited
0,JURNAL KEPERAWATAN MUHAMMADIYAH,http://journal.um-surabaya.ac.id/index.php/JKM,S4 Accredited
0,Ecoplan,http://ecoplan.ulm.ac.id/index.php/iesp,S4 Accredited
0,JIMAT (Jurnal Ilmiah Mahasiswa Akuntansi) Undiksha,https://ejournal.undiksha.ac.id/index.php/S1ak,S4 Accredited
0,ACCRUALS (Accounting Research Journal of Sutaatmadja),https://ojs.stiesa.ac.id/index.php/accruals,S4 Accredited
0,Bakti Cendana: Jurnal Pengabdian Masyarakat,https://jurnal.unimor.ac.id/BC,S4 Accredited
0,Journal Focus Action of Research Mathematic (Factor M),https://jurnalfaktarbiyah.iainkediri.ac.id/index.php/factorm,S4 Accredited
0,Integralistik,https://journal.unnes.ac.id/nju/index.php/integralistik/index,S4 Accredited
0,AGRIEKSTENSIA: Jurnal Penelitian Terapan Bidang Pertanian,https://jurnal.polbangtanmalang.ac.id/index.php/agriekstensia,S4 Accredited
0,Jurnal Environmental Science,https://ojs.unm.ac.id/JES,S4 Accredited
0,Jurnal ABDINUS : Jurnal Pengabdian Nusantara,http://ojs.unpkediri.ac.id/index.php/PPM,S4 Accredited
0,Al-Qadha: Jurnal Hukum Islam dan Perundang-Undangan,https://journal.iainlangsa.ac.id/index.php/qadha,S4 Accredited
0,Journal of Education and Instruction (JOEAI),https://journal.ipm2kpe.or.id/index.php/JOEAI/index,S4 Accredited
0,JOURNAL OF APPLIED MANAGERIAL ACCOUNTING,https://jurnal.polibatam.ac.id/index.php/JAMA,S4 Accredited
0,SALAM: Jurnal Sosial dan Budaya Syar-i,http://journal.uinjkt.ac.id/index.php/salam,S4 Accredited
0,Al-Qanun: Jurnal Pemikiran dan Pembaharuan Hukum Islam,http://jurnalfsh.uinsby.ac.id/index.php/qanun,S4 Accredited
0,Jurnal Ekonomi Efektif,http://openjournal.unpam.ac.id/index.php/JEE,S4 Accredited
0,SISFOTENIKA,http://sisfotenika.stmikpontianak.ac.id/index.php/ST,S4 Accredited
0,Mega Aktiva: Jurnal Ekonomi dan Manajemen,https://megaaktiva.umkendari.ac.id/index.php/Jurnal/issue/archive,S4 Accredited
0,Jurnal Penelitian Sains,http://ejurnal.mipa.unsri.ac.id/index.php/jps,S4 Accredited
0,Jurnal Pendidikan Ekonomi (JUPE),https://ejournal.unesa.ac.id/index.php/jupe,S4 Accredited
0,International Journal of Health Science and Technology,https://ejournal.unisayogya.ac.id/index.php/ijhst,S4 Accredited
0,"ISOQUANT : Jurnal Ekonomi, Manajemen dan Akuntansi",http://studentjournal.umpo.ac.id/index.php/isoquant,S4 Accredited
0,Jurnal Hukum Ekonomi Syariah,https://journal.unismuh.ac.id/index.php/jhes,S4 Accredited
0,JIKO (Jurnal Informatika dan Komputer),http://ejournal.unkhair.ac.id/index.php/jiko/issue/archive,S4 Accredited
0,Jurnal Teknologi  Transportasi dan Logistik,https://journal.poltradabali.ac.id/index.php/jttl,S4 Accredited
0,DIMENSIA: Jurnal Kajian Sosiologi,https://journal.uny.ac.id/index.php/dimensia/index,S4 Accredited
0,JIKO (Jurnal Informatika dan Komputer),http://ejournal.unkhair.ac.id/index.php/jiko/issue/archive,S4 Accredited
0,Al-Manhaj: Journal of Indonesian Islamic Family Law,http://ejournal.iainmadura.ac.id/index.php/almanhaj,S4 Accredited
0,Jurnal ICT : Information Communication & Technology,https://ejournal.ikmi.ac.id/index.php/jict-ikmi/issue/archive,S4 Accredited
0,Journal of Food System and Agribusiness (JoFSA),https://jurnal.polinela.ac.id/index.php/JFA/index,S4 Accredited
0,Al-fahim : Jurnal Manajemen Pendidikan Islam,http://staitbiasjogja.ac.id/jurnal/index.php/alfahim,S4 Accredited
0,Jurnal Ilmiah Mandala Education (JIME),http://ejournal.mandalanursa.org/index.php/JIME,S4 Accredited
0,Dialogia Iuridica,https://journal.maranatha.edu/index.php/dialogia,S4 Accredited
0,MBR (Management and Business Review),http://ejournal.unikama.ac.id/index.php/mbr,S4 Accredited
0,BIODIK: Jurnal Ilmiah Pendidikan Biologi,https://online-journal.unja.ac.id/index.php/biodik,S4 Accredited
0,Darussalam Nutrition Journal,https://ejournal.unida.gontor.ac.id/index.php/nutrition,S4 Accredited
0,Indonesian of Health Information Management Journal (INOHIM),https://inohim.esaunggul.ac.id/index.php/INO/index,S4 Accredited
0,Journal of Health (JoH),http://journal.gunabangsa.ac.id/index.php/joh,S4 Accredited
0,"Jurnal Akun Nabelo : Jurnal Akuntansi Netral, Akuntabel, Objektif",http://jurnal.untad.ac.id/jurnal/index.php/jan,S4 Accredited
0,Jurnal Manajemen Bisnis dan Keuangan,https://jurnal.binamandiri.ac.id/index.php/jmbk,S4 Accredited
0,TeIKa,https://jurnal.unai.edu/index.php/teika,S4 Accredited
0,J-ABDIPAMAS (Jurnal Pengabdian Kepada Masyarakat),https://ejurnal.ikippgribojonegoro.ac.id/index.php/J-ABDIPAMAS,S4 Accredited
0,JURNAL MANAJEMEN DAN BISNIS INDONESIA,http://jurnal.unmuhjember.ac.id/index.php/JMBI,S4 Accredited
0,Journal of Information Systems and Informatics,http://journal-isi.org/index.php/isi,S4 Accredited
0,Jurnal Ners,https://journal.universitaspahlawan.ac.id/index.php/ners/index,S4 Accredited
0,Accounting and Management Journal,https://journal2.unusa.ac.id/index.php/AMJ/issue/archive,S4 Accredited
0,ELS Journal on Interdisciplinary Studies in Humanities,http://journal.unhas.ac.id/index.php/jish,S4 Accredited
0,IJECA (International Journal of Education and Curriculum Application),http://journal.ummat.ac.id/index.php/IJECA,S4 Accredited
0,Bahtera Indonesia;  Jurnal Penelitian Bahasa dan Sastra Indonesia,http://bahteraindonesia.unwir.ac.id/index.php/BI,S4 Accredited
0,Indonesian Journal of Social Science Education (IJSSE),http://ejournal.iainbengkulu.ac.id/index.php/ijsse,S4 Accredited
0,"Jurnal Ilmiah MEA (Manajemen, Ekonomi, dan Akuntansi)",http://www.journal.stiemb.ac.id/index.php/mea,S4 Accredited
0,Jurnal Mantik,https://iocscience.org/ejournal/index.php/mantik,S4 Accredited
0,Jurnal Ilmiah Psikologi Mind Set,http://journal.univpancasila.ac.id/index.php/mindset/issue/archive,S4 Accredited
0,Jurnal Sumberdaya Alam dan Lingkungan,https://jsal.ub.ac.id/index.php/jsal,S4 Accredited
0,KREDO: Jurnal Ilmiah Bahasa dan Sastra,https://jurnal.umk.ac.id/index.php/kredo,S4 Accredited
0,"Jurnal Ecodemica : Jurnal Ekonomi, Manajemen, dan Bisnis",http://ejournal.bsi.ac.id/ejurnal/index.php/ecodemica,S4 Accredited
0,INTECOMS: Journal of Information Technology and Computer Science,http://journal.ipm2kpe.or.id/index.php/INTECOM,S4 Accredited
0,PALITA: Journal of Social - Religion Research,http://ejournal.iainpalopo.ac.id/index.php/palita,S4 Accredited
0,Jurnal Agrosains dan Teknologi,http://jurnalftan.umj.ac.id/index.php/jadt/issue/view/1,S4 Accredited
0,JURNAL GOVERNANSI,http://ojs.unida.ac.id/index.php/JGS,S4 Accredited
0,At-Taradhi : Jurnal Studi Ekonomi,https://jurnal.uin-antasari.ac.id/index.php/taradhi,S4 Accredited
0,Jurnal Ilmiah Dinamika Sosial,http://journal.undiknas.ac.id/index.php/fisip,S4 Accredited
0,Konstruktivisme : Jurnal Pendidikan dan Pembelajaran,https://ejournal.unisbablitar.ac.id/index.php/konstruktivisme,S4 Accredited
0,Voice of Wesley: Jurnal Ilmiah Musik dan Agama,https://jurnalvow.sttwmi.ac.id/index.php/jvow,S4 Accredited
0,JPEKA: Jurnal Pendidikan Ekonomi Manajemen dan Keuangan,https://journal.unesa.ac.id/index.php/jpeka,S4 Accredited
0,ACCOUNTHINK: Journal of Accounting and Finance,https://journal.unsika.ac.id/index.php/accounthink,S4 Accredited
0,Jurnal Pendidikan Manajemen Perkantoran (JPManper),http://ejournal.upi.edu/index.php/jpmanper/index,S4 Accredited
0,ALGORITMA Journal of Mathematics Education,http://journal.uinjkt.ac.id/index.php/algoritma,S4 Accredited
